group_id,participant_id,stimuli_presented,context_type,silly_or_annoying,sarc,witty,z_silly_or_annoying,z_sarc,z_witty,intention,int1_crit_harsher,int2_crit_softer,int3_mock_hilarious,int4_mock_friendly,int5_natural,int6_direct,int7_be_nice,int8_clever,generally_sarcastic,sarc_def1,sarc_def2,sarc_def3,sarc_def4,sarc_def5,gender,edu,native,b5_agreeableness,b5_agreeableness_2,b5_conscientiousness,b5_conscientiousness_2,b5_extraversion,b5_extraversion_2,b5_neuroticism,b5_neuroticism_2,b5_openness,b5_openness_2,b5_agree,b5_consci,b5_extra,b5_neuro,b5_open
Group1,757af0ceb6d42a15c88a6d0e2b90bf75d737151ae0afe7beb09aa43146e108c8,5nn,nn,4,3,3,0.631446025,-0.020947002,0,"['crit_softer', 'direct']",0,1,0,0,0,1,0,0,4,5,4,3,2,4,female,undergraduate degree,British English,2,4,3,6,3,3,5,6,5,6,3,4.5,3,5.5,5.5
Group1,757af0ceb6d42a15c88a6d0e2b90bf75d737151ae0afe7beb09aa43146e108c8,6n,n,4,4,4,0.631446025,0.670304077,0.8,"['crit_softer', 'mock_friendly', 'direct']",0,1,0,1,0,1,0,0,4,5,4,3,2,4,female,undergraduate degree,British English,2,4,3,6,3,3,5,6,5,6,3,4.5,3,5.5,5.5
Group1,757af0ceb6d42a15c88a6d0e2b90bf75d737151ae0afe7beb09aa43146e108c8,8nn,nn,4,5,5,0.631446025,1.361555156,1.6,"['crit_softer', 'mock_friendly', 'direct']",0,1,0,1,0,1,0,0,4,5,4,3,2,4,female,undergraduate degree,British English,2,4,3,6,3,3,5,6,5,6,3,4.5,3,5.5,5.5
Group1,757af0ceb6d42a15c88a6d0e2b90bf75d737151ae0afe7beb09aa43146e108c8,2nn,nn,2,2,2,-1.035571482,-0.712198081,-0.8,"['natural', 'mock_friendly']",0,0,0,1,1,0,0,0,4,5,4,3,2,4,female,undergraduate degree,British English,2,4,3,6,3,3,5,6,5,6,3,4.5,3,5.5,5.5
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,example,n,4,6,4,0.542702067,2.407955,1.679492793,['mock_hilarious'],0,0,1,0,0,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,7nn,nn,1,1,2,-1.190443244,-0.62496542,0.161047254,['direct'],0,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,14nn,nn,3,4,4,-0.035013037,1.194786832,1.679492793,"['mock_friendly', 'direct']",0,0,0,1,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,15nn,nn,4,1,1,0.542702067,-0.62496542,-0.598175515,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,10nn,nn,1,1,1,-1.190443244,-0.62496542,-0.598175515,"['natural', 'direct']",0,0,0,0,1,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,3nn,nn,3,3,5,-0.035013037,0.588202748,2.438715563,"['mock_friendly', 'mock_hilarious', 'direct', 'clever']",0,0,1,1,0,1,0,1,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,14n,n,5,4,3,1.12041717,1.194786832,0.920270024,"['crit_harsher', 'direct', 'clever']",1,0,0,0,0,1,0,1,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,16n,n,2,6,5,-0.61272814,2.407955,2.438715563,"['mock_friendly', 'be_nice']",0,0,0,1,0,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,2nn,nn,1,1,1,-1.190443244,-0.62496542,-0.598175515,"['natural', 'be_nice']",0,0,0,0,1,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,4nn,nn,1,5,4,-1.190443244,1.801370916,1.679492793,"['natural', 'mock_friendly', 'direct', 'clever']",0,0,0,1,1,1,0,1,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,9nn,nn,3,1,2,-0.035013037,-0.62496542,0.161047254,['direct'],0,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,1n,n,1,1,1,-1.190443244,-0.62496542,-0.598175515,['natural'],0,0,0,0,1,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,2n,n,1,1,1,-1.190443244,-0.62496542,-0.598175515,"['direct', 'be_nice']",0,0,0,0,0,1,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,11n,n,1,1,1,-1.190443244,-0.62496542,-0.598175515,"['natural', 'be_nice']",0,0,0,0,1,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,8n,n,2,1,1,-0.61272814,-0.62496542,-0.598175515,"['crit_softer', 'be_nice']",0,1,0,0,0,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,3n,n,2,1,1,-0.61272814,-0.62496542,-0.598175515,"['crit_softer', 'be_nice']",0,1,0,0,0,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,4n,n,4,1,1,0.542702067,-0.62496542,-0.598175515,['crit_softer'],0,1,0,0,0,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,11nn,nn,6,4,1,1.698132274,1.194786832,-0.598175515,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,12n,n,4,3,2,0.542702067,0.588202748,0.161047254,"['mock_friendly', 'direct']",0,0,0,1,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,5n,n,5,2,1,1.12041717,-0.018381336,-0.598175515,"['natural', 'crit_softer']",0,1,0,0,1,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,1nn,nn,1,5,1,-1.190443244,1.801370916,-0.598175515,"['natural', 'crit_softer']",0,1,0,0,1,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,7n,n,5,1,1,1.12041717,-0.62496542,-0.598175515,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,9n,n,1,3,4,-1.190443244,0.588202748,1.679492793,"['crit_softer', 'be_nice']",0,1,0,0,0,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,12nn,nn,6,1,2,1.698132274,-0.62496542,0.161047254,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,13n,n,1,1,1,-1.190443244,-0.62496542,-0.598175515,['natural'],0,0,0,0,1,0,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,15n,n,4,1,1,0.542702067,-0.62496542,-0.598175515,"['crit_softer', 'direct']",0,1,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,10n,n,5,1,1,1.12041717,-0.62496542,-0.598175515,"['crit_softer', 'be_nice']",0,1,0,0,0,0,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,13nn,nn,2,1,1,-0.61272814,-0.62496542,-0.598175515,"['natural', 'direct']",0,0,0,0,1,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,16nn,nn,5,1,1,1.12041717,-0.62496542,-0.598175515,['direct'],0,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,5nn,nn,4,1,1,0.542702067,-0.62496542,-0.598175515,"['crit_softer', 'direct']",0,1,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,6nn,nn,5,1,1,1.12041717,-0.62496542,-0.598175515,"['natural', 'crit_softer', 'direct', 'be_nice']",0,1,0,0,1,1,1,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,6n,n,5,1,1,1.12041717,-0.62496542,-0.598175515,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group13,0ba8e755852f2f15666552be986b5acf9e96be795eb3904a167da3372f0cdb06,8nn,nn,3,1,1,-0.035013037,-0.62496542,-0.598175515,"['natural', 'crit_softer', 'direct']",0,1,0,0,1,1,0,0,6,3,5,2,4,4,female,graduate degree,British English,4,4,4,6,6,5,2,4,6,6,4,5,5.5,3,6
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,example,n,4,5,5,0.31045503,1.347540598,1.002004915,"['mock_friendly', 'mock_hilarious']",0,0,1,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,7n,n,6,1,4,1.388877764,-0.770023199,0.485346131,['crit_harsher'],1,0,0,0,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,3nn,nn,3,2,4,-0.228756338,-0.24063225,0.485346131,['mock_friendly'],0,0,0,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,5n,n,4,5,6,0.31045503,1.347540598,1.518663699,['clever'],0,0,0,0,0,0,0,1,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,4n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,2n,n,1,1,3,-1.307179072,-0.770023199,-0.031312654,['natural'],0,0,0,0,1,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,9n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,['be_nice'],0,0,0,0,0,0,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,16nn,nn,5,2,3,0.849666397,-0.24063225,-0.031312654,['natural'],0,0,0,0,1,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,13n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,['be_nice'],0,0,0,0,0,0,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,8nn,nn,4,3,5,0.31045503,0.2887587,1.002004915,['mock_hilarious'],0,0,1,0,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,11nn,nn,6,5,5,1.388877764,1.347540598,1.002004915,['crit_softer'],0,1,0,0,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,9nn,nn,6,1,1,1.388877764,-0.770023199,-1.064630222,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,11n,n,4,5,5,0.31045503,1.347540598,1.002004915,['mock_friendly'],0,0,0,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,7nn,nn,4,5,3,0.31045503,1.347540598,-0.031312654,['mock_friendly'],0,0,0,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,2nn,nn,4,6,6,0.31045503,1.876931547,1.518663699,['mock_friendly'],0,0,0,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,6nn,nn,6,1,1,1.388877764,-0.770023199,-1.064630222,['natural'],0,0,0,0,1,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,15n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,['be_nice'],0,0,0,0,0,0,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,12n,n,3,1,1,-0.228756338,-0.770023199,-1.064630222,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,4nn,nn,5,5,5,0.849666397,1.347540598,1.002004915,['crit_softer'],0,1,0,0,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,5nn,nn,3,1,1,-0.228756338,-0.770023199,-1.064630222,['mock_friendly'],0,0,0,1,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,16n,n,2,1,1,-0.767967705,-0.770023199,-1.064630222,"['natural', 'be_nice']",0,0,0,0,1,0,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,3n,n,4,1,1,0.31045503,-0.770023199,-1.064630222,"['direct', 'be_nice']",0,0,0,0,0,1,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,1nn,nn,5,1,5,0.849666397,-0.770023199,1.002004915,"['crit_softer', 'mock_friendly', 'clever']",0,1,0,1,0,0,0,1,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,13nn,nn,1,1,3,-1.307179072,-0.770023199,-0.031312654,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,12nn,nn,6,5,1,1.388877764,1.347540598,-1.064630222,"['crit_harsher', 'direct']",1,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,14nn,nn,4,5,5,0.31045503,1.347540598,1.002004915,"['crit_softer', 'be_nice']",0,1,0,0,0,0,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,6n,n,2,1,5,-0.767967705,-0.770023199,1.002004915,"['mock_friendly', 'direct', 'be_nice']",0,0,0,1,0,1,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,14n,n,1,1,5,-1.307179072,-0.770023199,1.002004915,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,10n,n,5,1,1,0.849666397,-0.770023199,-1.064630222,['natural'],0,0,0,0,1,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,8n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,"['direct', 'be_nice']",0,0,0,0,0,1,1,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,1n,n,1,1,1,-1.307179072,-0.770023199,-1.064630222,['direct'],0,0,0,0,0,1,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,15nn,nn,3,4,5,-0.228756338,0.818149649,1.002004915,"['mock_friendly', 'clever']",0,0,0,1,0,0,0,1,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group30,e49da0562529e77b6675113aff42732d0b7b51fb6ce0d6e19f1ee849c08609d0,10nn,nn,6,5,5,1.388877764,1.347540598,1.002004915,['crit_harsher'],1,0,0,0,0,0,0,0,6,3,5,5,2,5,female,high school diploma,Australian English,5,1,5,6,2,6,6,5,4,4,3,5.5,4,5.5,4
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,example,n,4,5,5,0.568863403,0.673721537,0.927354694,['mock_hilarious'],0,0,1,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,3n,n,3,4,4,-0.535400849,-0.336860768,-0.206078821,['direct'],0,0,0,0,0,1,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,12nn,nn,5,4,3,1.673127654,-0.336860768,-1.339512336,['natural'],0,0,0,0,1,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,8n,n,3,3,3,-0.535400849,-1.347443074,-1.339512336,['direct'],0,0,0,0,0,1,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,5n,n,4,2,2,0.568863403,-2.358025379,-2.472945851,['direct'],0,0,0,0,0,1,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,4nn,nn,4,4,4,0.568863403,-0.336860768,-0.206078821,['mock_hilarious'],0,0,1,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,1nn,nn,3,5,4,-0.535400849,0.673721537,-0.206078821,['mock_friendly'],0,0,0,1,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,11nn,nn,4,5,5,0.568863403,0.673721537,0.927354694,['crit_softer'],0,1,0,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,6nn,nn,4,3,3,0.568863403,-1.347443074,-1.339512336,['direct'],0,0,0,0,0,1,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,8nn,nn,4,5,4,0.568863403,0.673721537,-0.206078821,['crit_softer'],0,1,0,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,9nn,nn,5,4,3,1.673127654,-0.336860768,-1.339512336,"['natural', 'direct']",0,0,0,0,1,1,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,2nn,nn,3,5,5,-0.535400849,0.673721537,0.927354694,"['mock_friendly', 'mock_hilarious']",0,0,1,1,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,3nn,nn,2,5,5,-1.639665101,0.673721537,0.927354694,['mock_hilarious'],0,0,1,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
Group57,e558b3bab4b8e07c18164f1691cbce79671edd0b78642cbd1e82440ef22defa5,4n,n,4,6,5,0.568863403,1.684303842,0.927354694,"['crit_softer', 'mock_hilarious']",0,1,1,0,0,0,0,0,4,5,5,4,2,4,female,undergraduate degree,American English,3,5,3,4,3,3,4,5,3,4,4,3.5,3,4.5,3.5
